Facility_ID,Year,Infections_Reported,Infections_Predicted,Central_line_Days,State,HAI,Facility_Name,County,Hospital_Category_RiskAdjustment,Facility_Type,Comparison,Met_2020_Goal,Months,Notes,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,rate_per_1000,SIR_filled
630012380,2023,0.0,0.05,205.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Totally Kids Rehabilitation Hospital,San Bernardino,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,,,12.0,,,,0.0,0.0
630012891,2021,0.0,0.11,196.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Hoag Orthopedic Institute,Orange,Acute Care Hospital,"Community, <125 Beds",,,12.0,,,,0.0,0.0
630012891,2022,0.0,0.11,202.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Hoag Orthopedic Institute,Orange,Acute Care Hospital,"Community, <125 Beds",,,12.0,,,,0.0,0.0
630012891,2023,0.0,0.09,154.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Hoag Orthopedic Institute,Orange,Acute Care Hospital,"Community, <125 Beds",,,12.0,,,,0.0,0.0
630012960,2021,8.0,5.38,6745.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Adventist Health Hanford,Kings,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.69,2.83,1.1860637509266123,1.4869888475836432
630012960,2022,6.0,4.73,5369.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Adventist Health Hanford,Kings,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.51,2.64,1.1175265412553548,1.2684989429175475
630012960,2023,4.0,4.95,5662.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Adventist Health Hanford,Kings,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.26,1.95,0.7064641469445425,0.8080808080808081
630012971,2021,7.0,4.9,5554.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Loma Linda University Medical Center, Murrieta",Riverside,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.63,2.83,1.2603528988116672,1.4285714285714284
630012971,2022,2.0,4.61,5379.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Loma Linda University Medical Center - Murrieta,Riverside,Acute Care Hospital,Major Teaching,Same,Yes,12.0,,0.07,1.43,0.3718163227365681,0.4338394793926247
630012971,2023,1.0,4.67,5392.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Loma Linda University Medical Center - Murrieta,Riverside,Acute Care Hospital,Major Teaching,Same,Yes,12.0,,0.01,1.06,0.185459940652819,0.21413276231263384
630013398,2021,12.0,10.92,10357.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kaiser Foundation Hospital, Ontario",San Bernardino,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.6,1.87,1.1586366708506324,1.098901098901099
630013398,2022,6.0,6.43,7115.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital- Ontario,San Bernardino,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.38,1.94,0.8432888264230499,0.9331259720062208
630013398,2023,5.0,6.71,7460.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital- Ontario,San Bernardino,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.27,1.65,0.6702412868632708,0.7451564828614009
630013873,2021,10.0,12.54,12659.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Palomar Medical Center,San Diego,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.41,1.42,0.7899518129394106,0.7974481658692185
630013873,2022,15.0,10.26,10729.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Palomar Medical Center,San Diego,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.85,2.36,1.3980799701742939,1.4619883040935673
630013873,2023,10.0,11.57,12527.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Palomar Medical Center,San Diego,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.44,1.54,0.7982757244352199,0.8643042350907519
630013913,2021,0.0,1.26,2014.0,California,Central Line-Associated Bloodstream Infection (CLABSI),San Leandro Hospital,Alameda,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,,0.0,2.69,0.0,0.0
630013913,2022,1.0,1.48,2431.0,California,Central Line-Associated Bloodstream Infection (CLABSI),San Leandro Hospital,Alameda,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.04,3.79,0.41135335252982314,0.6756756756756757
630013913,2023,1.0,1.4300000000000002,2368.0,California,Central Line-Associated Bloodstream Infection (CLABSI),San Leandro Hospital,Alameda,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,¥ See Data Dictionary,0.05,4.46,0.4222972972972973,0.6993006993006993
630013929,2021,11.0,10.83,10124.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kaiser Foundation Hospital, Orange County, Anaheim",Orange,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.53,1.77,1.0865270644014224,1.0156971375807942
630013929,2022,5.0,8.99,7943.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - Orange County - Anaheim,Orange,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.2,1.23,0.6294850812035755,0.5561735261401557
630013929,2023,13.0,8.87,8227.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - Orange County - Anaheim,Orange,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.82,2.44,1.5801628783274582,1.4656144306651635
630014442,2021,4.0,5.1,6351.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Temecula Valley Hospital,Riverside,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.25,1.89,0.629822075263738,0.7843137254901962
630014442,2022,0.0,4.32,5489.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Temecula Valley Hospital,Riverside,Acute Care Hospital,"Community, 125-250 Beds",Better,Yes,12.0,,0.0,0.69,0.0,0.0
630014442,2023,2.0,5.43,6052.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Temecula Valley Hospital,Riverside,Acute Care Hospital,Major Teaching,Same,Yes,12.0,,0.06,1.22,0.33046926635822865,0.3683241252302026
630015029,2021,6.0,5.5,7494.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kaiser Foundation Hospital, San Leandro",Alameda,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.44,2.27,0.8006405124099278,1.0909090909090908
630015029,2022,6.0,5.89,8184.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - San Leandro,Alameda,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.41,2.12,0.7331378299120235,1.0186757215619695
630015029,2023,4.0,6.05,8287.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - San Leandro,Alameda,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.21,1.6,0.4826837214914927,0.6611570247933884
630015551,2021,6.0,24.67,19810.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Loma Linda University Children's Hospital,San Bernardino,Acute Care Hospital,Major Teaching,Better,Yes,12.0,,0.1,0.51,0.3028773346794548,0.2432103769760843
630015551,2022,8.0,29.22,22935.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Loma Linda University Children's Hospital,San Bernardino,Acute Care Hospital,Major Teaching,Better,Yes,12.0,,0.13,0.52,0.3488118596032265,0.2737850787132101
630015551,2023,10.0,24.8,19333.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Loma Linda University Children's Hospital,San Bernardino,Acute Care Hospital,Major Teaching,Better,Yes,12.0,,0.21,0.72,0.517250297418921,0.4032258064516129
630015778,2021,26.0,32.3,25707.0,California,Central Line-Associated Bloodstream Infection (CLABSI),UCSF Medical Center at Mission Bay,San Francisco,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.54,1.16,1.0113976737853503,0.8049535603715171
630015778,2022,29.0,31.85,26068.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Ucsf Medical Center At Mission Bay,San Francisco,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.62,1.29,1.1124750652140556,0.9105180533751962
630015778,2023,21.0,35.13,27966.0,California,Central Line-Associated Bloodstream Infection (CLABSI),UCSF Medical Center at Mission Bay,San Francisco,Acute Care Hospital,Major Teaching,Better,No,12.0,,0.38,0.9,0.7509118214975327,0.5977796754910333
630016419,2021,0.0,0.32,558.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Encompass Health Rehabilitation Hospital of Modesto,Stanislaus,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,Same,Yes,12.0,¥ See Data Dictionary,0.0,11.44,0.0,0.0
630016419,2022,0.0,0.16,444.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Encompass Health Rehabilitation Hospital Of Modesto,Stanislaus,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,,,12.0,,,,0.0,0.0
630016419,2023,0.0,0.24,419.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Encompass Health Rehabilitation Hospital of Modesto,Stanislaus,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,Same,Yes,12.0,¥ See Data Dictionary,0.0,15.23,0.0,0.0
630016625,2021,1.0,8.38,6235.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kentfield Hospital San Francisco,San Francisco,Long-Term Acute Care Hospital,Long-Term Acute Care,Better,Yes,9.0,"Incomplete Reporter, Interpret with Caution",0.01,0.59,0.16038492381716118,0.11933174224343675
630016625,2022,7.0,6.76,5979.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kentfield Hospital San Francisco,San Francisco,Long-Term Acute Care Hospital,Long-Term Acute Care,Same,No,12.0,,0.45,2.05,1.170764341863188,1.0355029585798816
630016625,2023,7.0,6.11,5400.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kentfield Hospital San Francisco,San Francisco,Long-Term Acute Care Hospital,Long-Term Acute Care,Same,No,12.0,,0.5,2.27,1.2962962962962963,1.1456628477905073
630017096,2021,3.0,10.36,9259.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kaiser Foundation Hospital, San Diego",San Diego,Acute Care Hospital,Major Teaching,Better,Yes,12.0,,0.07,0.79,0.32400907225402314,0.2895752895752896
630017096,2022,4.0,8.81,7904.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - San Diego,San Diego,Acute Care Hospital,Major Teaching,Same,Yes,12.0,,0.14,1.1,0.5060728744939271,0.4540295119182747
630017096,2023,1.0,7.75,7199.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - San Diego,San Diego,Acute Care Hospital,Major Teaching,Better,Yes,12.0,,0.01,0.64,0.13890818169190167,0.12903225806451613
630017654,2021,0.0,0.33,563.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Vibra Rehabilitation Hospital of Rancho Mirage,Riverside,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,Same,Yes,12.0,¥ See Data Dictionary,0.0,11.33,0.0,0.0
630017654,2022,0.0,0.37,639.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Vibra Rehabilitation Hospital Of Rancho Mirage,Riverside,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,Same,Yes,12.0,¥ See Data Dictionary,0.0,9.99,0.0,0.0
630017654,2023,0.0,0.15,397.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Rehabilitation Hospital of Southern California,Riverside,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,,,12.0,,,,0.0,0.0
630019237,2021,0.0,0.24,417.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Encompass Health Rehabilitation Hospital of Murrieta,Riverside,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,Same,Yes,12.0,¥ See Data Dictionary,0.0,15.3,0.0,0.0
630019237,2022,0.0,0.6,1042.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Encompass Health Rehabilitation Hospital Of Murrieta,Riverside,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,Same,Yes,12.0,¥ See Data Dictionary,0.0,6.12,0.0,0.0
630019237,2023,0.0,0.68,1176.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Encompass Health Rehabilitation Hospital of Murrieta,Riverside,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,Same,Yes,12.0,¥ See Data Dictionary,0.0,5.43,0.0,0.0
630021871,2023,0.0,0.0,0.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Palomar Rehabilitation Institute,San Diego,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,,,0.0,"Incomplete Reporter, Interpret with Caution",,,,
630024476,2023,0.0,0.24,423.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Bakersfield Rehabilitation Hospital,Kern,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,Same,Yes,12.0,¥ See Data Dictionary,0.0,15.09,0.0,0.0
630026859,2023,0.0,0.0,0.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Stockton Regional Rehabilitation Hospital,San Joaquin,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,,,0.0,"Incomplete Reporter, Interpret with Caution",,,,
630026878,2023,0.0,0.26,450.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sacramento Rehabilitation Hospital,Sacramento,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,Same,Yes,9.0,"¥ See Data Dictionary, Incomplete Reporter, Interpret with Caution",0.0,14.18,0.0,0.0
630027005,2023,0.0,0.0,0.0,California,Central Line-Associated Bloodstream Infection (CLABSI),UC Davis Rehabilitation Hospital,Sacramento,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,,,0.0,"Incomplete Reporter, Interpret with Caution",,,,
630027120,2023,0.0,0.0,0.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - San Marcos,San Diego,Acute Care Hospital,Major Teaching,,,0.0,"Incomplete Reporter, Interpret with Caution",,,,
70000133,2021,8.0,9.31,11779.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Regional Medical Center of San Jose,Santa Clara,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.4,1.63,0.679174802614823,0.8592910848549946
70000133,2022,3.0,10.98,14198.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Regional Medical Center Of San Jose,Santa Clara,Acute Care Hospital,"Community, >250 Beds",Better,Yes,12.0,,0.07,0.74,0.2112973658261727,0.27322404371584696
70000133,2023,4.0,5.72,7187.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Regional Medical Center of San Jose,Santa Clara,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.22,1.69,0.5565604563795742,0.6993006993006994
70000136,2021,1.0,1.35,2095.0,California,Central Line-Associated Bloodstream Infection (CLABSI),El Camino Health Los Gatos,Santa Clara,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.04,3.94,0.47732696897374705,0.7407407407407407
70000136,2022,2.0,1.91,2997.0,California,Central Line-Associated Bloodstream Infection (CLABSI),El Camino Health Los Gatos,Santa Clara,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.2,3.84,0.6673340006673341,1.0471204188481675
70000136,2023,1.0,2.25,3333.0,California,Central Line-Associated Bloodstream Infection (CLABSI),El Camino Health Los Gatos,Santa Clara,Acute Care Hospital,"Community, 125-250 Beds",Same,Yes,12.0,¥ See Data Dictionary,0.03,2.46,0.3000300030003,0.4444444444444444
70000137,2021,10.0,8.38,10519.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Community Hospital of The Monterey Peninsula,Monterey,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.62,2.16,0.950660709192889,1.1933174224343674
70000137,2022,6.0,8.33,10318.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Community Hospital Of The Monterey Peninsula,Monterey,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.3,1.53,0.5815080441946114,0.7202881152460985
70000137,2023,4.0,8.25,10276.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Community Hospital of the Monterey Peninsula,Monterey,Acute Care Hospital,"Community, >250 Beds",Same,Yes,12.0,,0.16,1.2,0.38925652004671074,0.48484848484848486
70000139,2021,2.0,7.07,10455.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Dominican Hospital,Santa Cruz,Acute Care Hospital,"Community, 125-250 Beds",Better,Yes,12.0,¥ See Data Dictionary,0.01,0.76,0.19129603060736491,0.2828854314002829
70000139,2022,5.0,6.0600000000000005,9193.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Dominican Hospital,Santa Cruz,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,¥ See Data Dictionary,0.13,1.41,0.5438920918089851,0.825082508250825
70000139,2023,1.0,7.88,9342.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Dominican Hospital,Santa Cruz,Acute Care Hospital,Major Teaching,Better,Yes,12.0,¥ See Data Dictionary,0.01,0.65,0.10704345964461572,0.12690355329949238
70000141,2021,0.0,0.08,132.0,California,Central Line-Associated Bloodstream Infection (CLABSI),George L. Mee Memorial Hospital,Monterey,Acute Care Hospital,"Community, <125 Beds",,,12.0,,,,0.0,0.0
70000141,2022,0.0,0.05,188.0,California,Central Line-Associated Bloodstream Infection (CLABSI),George L. Mee Memorial Hospital,Monterey,Critical Access Hospital,Critical Access,,,12.0,,,,0.0,0.0
70000141,2023,0.0,0.04,133.0,California,Central Line-Associated Bloodstream Infection (CLABSI),George L. Mee Memorial Hospital,Monterey,Critical Access Hospital,Critical Access,,,12.0,,,,0.0,0.0
70000142,2021,0.0,0.25,907.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Hazel Hawkins Memorial Hospital,San Benito,Critical Access Hospital,Critical Access,Same,Yes,12.0,¥ See Data Dictionary,0.0,14.91,0.0,0.0
70000142,2022,0.0,0.23,830.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Hazel Hawkins Memorial Hospital,San Benito,Critical Access Hospital,Critical Access,Same,Yes,12.0,¥ See Data Dictionary,0.0,16.29,0.0,0.0
70000142,2023,1.0,0.13,478.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Hazel Hawkins Memorial Hospital,San Benito,Critical Access Hospital,Critical Access,,,12.0,,,,2.092050209205021,7.692307692307692
70000145,2021,6.0,3.71,4304.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Natividad Medical Center,Monterey,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.69,3.55,1.3940520446096654,1.6172506738544474
